gvkey,year,name,ebit,mkvalt,sic,capx,ni,ibc,dp,at,dltt,dlc,seq,xrd,icapt,sale,sic2
176692,2019,INNOVATION PHARMACEUTICALS I,-6.297,38.0195,2836,0,-8.681,-8.681,0.371,4.046,0.879,1.922,-4.129,4.343,-3.25,0,28
176699,2019,INVS CURRSHS JAPANESE YEN TR,,,6722,,,,,,,,,,,,67
176701,2019,INTERACTIVE BROKERS GROUP,1800,,6211,74,161,1089,31,71676,124,2382,1452,,8064,2580,62
176701,2019,INTERACTIVE BROKERS GROUP,,,6211,,,,31,71676,124,1925,1452,,8064,,62
176703,2019,ESSA BANCORP INC,23.48,185.8908,6036,0.83,12.623,12.623,1.393,1799.427,79.735,168.547,189.508,,269.243,75.916,60
176703,2019,ESSA BANCORP INC,,185.8908,6036,,,,1.393,1799.427,79.735,168.547,189.508,,269.243,,60
176712,2019,FIRST TR NASDAQ CLN EDG GRN,,,6722,,,,,,,,,,,,67
176713,2019,FIRST TR NASDAQ 100 EX-TECH,,,6722,,,,,,,,,,,,67
176725,2019,BARINGS BDC INC,56.652,503.2163,6797,0,58.192,58.192,0,1252.635,561.953,107.2,570.875,,1132.828,75.648,67
176725,2019,BARINGS BDC INC,,503.2163,6797,,,,0,1252.635,561.953,107.2,570.875,,1132.828,,67
176742,2019,INVESCO DB USD INDEX BUL ETF,,,6722,,,,,,,,,,,,67
176743,2019,INVS DB US DOLLAR IDX BEARSH,,,6722,,,,,,,,,,,,67
176751,2019,GOLD SPRINGS RESOURCE CORP,-2.046,36.0744,1000,1.079,-15.31,-15.31,0.026,32.204,0,0,31.43,,31.43,0,10
176760,2019,DOMTAR CORP,266,2175.1294,2621,255,84,84,293,4903,1007,38,2376,,3383,5220,26
176766,2019,TFS FINANCIAL CORP,142.512,5044.9333,6035,3.778,80.237,80.237,22.95,14542.356,3902.337,0.644,1696.754,,5599.091,502.551,60
176766,2019,TFS FINANCIAL CORP,,5044.9333,6035,,,,22.95,14542.356,3902.337,0.644,1696.754,,5599.091,,60
176768,2019,BRIDGELINE DIGITAL INC,-6.283,5.3302,7370,0.02,-9.474,-9.474,0.61,11.155,0,0,3.796,2.185,3.796,9.952,73
176782,2019,GLU MOBILE INC,8.25,894.0569,7372,5.283,8.871,8.871,8.612,418.049,37.351,3.528,203.087,95.127,240.438,411.381,73
176786,2019,CRITICAL ELEMENTS LITHM CORP,-2.305,52.4132,1040,1.515,-2.357,-2.357,0.004,28.027,4.485,0,19.806,,24.291,0,10
176793,2019,EATON VANCE TAX-MNGD GLBL DV,,,6726,,,,,,,,,,,,67
176794,2019,ALLIANZGI EQUITY & CONV INCM,,,6726,,,,,,,,,,,,67
176795,2019,WISDOMTREE US SMALLCAP ER FD,,,6722,,,,,,,,,,,,67
176796,2019,WISDOMTREE US LARGECAP FUND,,,6722,,,,,,,,,,,,67
176798,2019,WISDOMTREE TRUST QTY SHRHLDR,,,6722,,,,,,,,,,,,67
176799,2019,WISDOMTREE US MIDCAP ER FUND,,,6722,,,,,,,,,,,,67
176800,2019,WISDOMTREE US TOTAL MAR FUND,,,6722,,,,,,,,,,,,67
176814,2019,TAAT LIFESTYLE & WELLNES LTD,-1.064,10.8612,1311,0,-0.469,-0.469,0.019,0.58,0,0.169,-0.123,,-0.123,0,13
176828,2019,CARTER BANK & TRUST,55.626,624.6425,6020,8.453,26.575,26.575,5.335,4006.108,11.5,0,473.111,,484.611,175.802,60
176828,2019,CARTER BANK & TRUST,,624.6425,6020,,,,5.335,4006.108,11.5,0,473.111,,484.611,,60
176832,2019,WHITEMUD RESOURCES INC,2.696,5.4079,3290,0,2.077,2.077,0.182,9.376,0,24.14,-16.789,,-16.789,4.446,32
176836,2019,INVESCO DWA MOMENTUM ETF,,,6722,,,,,,,,,,,,67
176840,2019,RING ENERGY INC,60.136,179.5042,1311,431.587,29.497,29.497,57.148,973.006,367.615,1.457,523.51,,891.125,195.703,13
176854,2019,MIDLAND EXPLORATION INC,-2.945,56.48,1040,8.75,-1.143,-1.143,,38.616,0,0,37.559,,37.559,0.034,10
176864,2019,ISHARES CDN RL RETURN BD IDX,,,6722,,,,,,,,,,,,67
176865,2019,ISHARES CDN SELECT DIV INDEX,,,6722,,,,,,,,,,,,67
176866,2019,ISHARES DIV MONTHLY INCM ETF,,,6722,,,,,,,,,,,,67
176867,2019,IT TECH PACKAGING INC,3.897,20.7317,2621,6.417,2.221,2.221,15.304,190.198,7.368,7.77,165.995,0.075,173.363,117.615,26
176874,2019,SUMMER INFANT INC,2.569,4.834,3990,1.991,-4.164,-4.164,3.72,91.543,49.905,3.811,5.583,,55.488,173.181,39
176886,2019,VANGUARD FTSE ALL-WRLD EX-US,,,6722,,,,,,,,,,,,67
176899,2019,SANDRIDGE ENERGY INC,-447.861,151.6733,1311,191.442,-449.305,-449.305,158.558,607.689,57.5,0,402.452,,459.952,266.845,13
176914,2019,CHENIERE ENERGY PARTNERS LP,2047,19268.04,5171,1331,1175,1175,527,19384,17666,6,715,,18381,6838,51
176928,2019,BROADRIDGE FINANCIAL SOLUTNS,652.7,14593.824,7373,50.6,482.1,482.1,172.6,3880.7,1470.4,0,1127.5,,2597.9,4362.2,73
176952,2019,ISHARES MBS ETF,,,6722,,,,,,,,,,,,67
176973,2019,GREENLIGHT CAPITAL RE LTD,-43.996,374.0093,6331,0,-3.986,-3.986,0.021,1355.193,93.814,0,477.183,,570.997,491.397,63
176973,2019,GREENLIGHT CAPITAL RE LTD,,374.0093,6331,,,,0.021,1355.193,93.814,,477.183,,570.997,,63
176992,2019,DIAMEDICA THERAPEUTICS INC,-13.926,,2836,0.003,-13.812,-13.812,0.027,11.742,0.153,0.078,9.88,10.247,10.033,0,28
177000,2019,SPDR S&P CHINA ETF,,,6722,,,,,,,,,,,,67
177001,2019,SPDR S&P EMERGING ASIA PACIF,,,6722,,,,,,,,,,,,67
177004,2019,SPDR PRTFL EMERGING MKTS ETF,,,6722,,,,,,,,,,,,67
177009,2019,FIRST BANK,31.009,226.072,6020,1.026,13.445,13.445,1.687,2011.587,115.62,20.42,226.393,,342.013,88.165,60
177009,2019,FIRST BANK,,226.072,6020,,,,1.687,2011.587,115.62,20.42,226.393,,342.013,,60
177044,2019,SEGO RESOURCES INC,-0.56,3.7209,1040,0.693,-0.56,-0.56,0,4.751,0,0,4.48,,4.48,0,10
177052,2019,WELLS FARGO GBL DIV OPP FD,,,6726,,,,,,,,,,,,67
177055,2019,NUVEEN CORE EQUITY ALPHA FND,,,6726,,,,,,,,,,,,67
177067,2019,CAPITAL PRODUCT PARTNERS LP,40.132,244.3123,4412,6.519,-122.455,24.421,29.261,703.462,231.989,26.997,406.737,,638.726,108.374,44
177069,2019,ISHARES PFD AND INC SCTS ETF,,,6722,,,,,,,,,,,,67
177084,2019,INVESCO ZACKS MID CAP ETF,,,6722,,,,,,,,,,,,67
177088,2019,BLACKSTONE GROUP INC,3573.267,37544.5785,6282,60.28,2049.682,3865.967,97.299,32585.506,12003.385,229.776,7009.784,,27106.437,7338.27,62
177088,2019,BLACKSTONE GROUP INC,,37544.5785,6282,,,,97.299,32585.506,12003.385,154.231,7009.784,,27126.704,,62
177108,2019,CINEMARK HOLDINGS INC,407.396,3965.5952,7830,303.627,191.386,193.848,261.112,5828.017,3135.821,239.433,1435.814,,4584.143,3283.099,78
177109,2019,CAI INTERNATIONAL INC,130.282,506.5414,7359,319.142,31.011,51.021,113.927,2901.765,1884.922,220.494,693.24,,2578.162,416.54,73
177111,2019,TECHTARGET INC,22.739,734.5323,7370,6.335,16.875,16.875,4.999,221.608,50.643,3.812,152.951,8.107,203.594,133.957,73
177139,2019,VANGUARD LONG-TERM BOND ETF,,,6722,,,,,,,,,,,,67
177140,2019,VANGUARD TOTAL BOND MARKET,,,6722,,,,,,,,,,,,67
177141,2019,VANGUARD SHORT-TERM BOND ETF,,,6722,,,,,,,,,,,,67
177142,2019,VANGUARD INTERMEDIATE-TRM BD,,,6722,,,,,,,,,,,,67
177149,2019,ISHARES S&P/TSX CDN PFD SHR,,,6722,,,,,,,,,,,,67
177152,2019,ISHARES IBOXX HIGH YLD CP BD,,,6722,,,,,,,,,,,,67
177179,2019,CELLULAR BIOMEDICINE GROUP,-50.992,313.497,2836,10.675,-49.984,-49.984,5.638,97.324,17.6,16.84,55.718,37.67,73.318,0.34,28
177182,2019,OPIANT PHARMACEUTICALS INC,10.911,60.2784,2834,0.302,11.593,11.593,0.061,40.281,0.255,0.517,34.416,9.08,34.671,40.52,28
177190,2019,ADVANCED VOICE RECOGNITION,-0.067,4.0342,7372,0,-0.068,-0.068,0.015,0.035,0,0.02,-0.204,0,-0.204,0,73
177207,2019,UNITED STATES NATURAL GAS FD,,,6722,,,,,,,,,,,,67
177211,2019,BROMPTON LIFECO SPLIT CORP,3,39.411,6199,0,29.188,29.188,0,106.05,0,63.258,41.49,,41.49,4.043,61
177214,2019,M SPLIT CORP,,,6722,,,,,,,,,,,,67
177216,2019,PENNANTPARK INVESTMENT CORP,83.383,420.3722,6797,0,15.925,15.925,0,1285.838,683.758,0,581.906,,1265.664,112.107,67
177216,2019,PENNANTPARK INVESTMENT CORP,,420.3722,6797,,,,0,1285.838,683.758,0,581.906,,1265.664,,67
177227,2019,INSULET CORP,50,10731.672,3845,163.7,11.6,11.6,27.9,1142.9,902.3,3.6,75.9,129.7,978.2,738.2,38
177228,2019,NOVABAY PHARMACEUTICALS INC,-9.24,17.8803,2834,0.019,-9.658,-9.658,0.065,11.22,0.505,3.541,0.973,0.184,1.478,6.599,28
177244,2019,MORGN STAN EMER MKTS DOM DBT,,,6726,,,,,,,,,,,,67
177255,2019,JMP GROUP LLC,0.013,63.0141,6211,1.388,-6.549,-6.556,1.203,230.257,108.807,9.838,61.688,,170.168,113.915,62
177255,2019,JMP GROUP LLC,,63.0141,6211,,,,1.203,230.257,108.807,5.983,61.688,,178.813,,62
177257,2019,INFINERA CORP,-202.846,1438.204,3576,30.202,-386.618,-386.618,119.781,1628.338,390.282,51.159,386.535,287.977,776.817,1298.865,35
177267,2019,TE CONNECTIVITY LTD,2260,31223.593,3678,749,1844,1946,690,19694,3395,570,10570,572,13965,13448,36
177276,2019,SPDR PRTL DPD WRLD EX-US ETF,,,6722,,,,,,,,,,,,67
177278,2019,SPDR S&P INTL SMALL CAP ETF,,,6722,,,,,,,,,,,,67
177279,2019,ABERDEEN GBL PREMR PPTS FUND,,,6726,,,,,,,,,,,,67
177281,2019,CAVITATION TECHNOLOGIES INC,-0.723,4.7083,3559,0.016,-0.723,-0.723,0.041,1.021,0,0,-0.819,0.025,-0.819,1.09,35
177287,2019,JAZZ PHARMACEUTICALS PLC,642.349,8380.7285,2834,40.135,523.367,523.367,370.156,5538.897,1725.096,46.115,3110.981,409.701,4836.077,2161.761,28
177301,2019,VANECK VECTORS RUSSIA ETF,,,6722,,,,,,,,,,,,67
177315,2019,LIMELIGHT NETWORKS INC,-15.725,482.9414,7370,34.704,-16.044,-16.044,20.065,209.369,13.488,2.056,166.537,22.534,180.025,200.634,73
177340,2019,ACORN INTERNATIONAL INC -ADR,-0.488,,5961,0.138,9.836,10.892,0.167,80.164,1.033,0.881,66.117,0,67.473,37.484,59
177358,2019,ISHARES MTG REAL ESTATE ETF,,,6722,,,,,,,,,,,,67
177359,2019,ISHARES TR CRE U S REIT ETF,,,6722,,,,,,,,,,,,67
177360,2019,ISHARES RESIDENTIAL REAL EST,,,6722,,,,,,,,,,,,67
177367,2019,CHROMADEX CORP,-29.067,256.7122,2833,0.743,-32.147,-32.147,1.008,40.247,0.866,0.853,20.445,4.42,21.311,46.291,28
177374,2019,SEARCH MINERALS INC,-0.733,8.0072,1000,1.406,-0.883,-0.883,0.01,13.235,0,1.012,10.76,,10.76,0,10
177376,2019,DISCOVER FINANCIAL SVCS,,26307.5167,6141,,,,164,113996,20454,5247,11859,,32313,,61
177376,2019,DISCOVER FINANCIAL SVCS,4778,26307.5167,6141,284,2957,2957,164,113996,20454,5247,11859,,32313,13989,61
177386,2019,VANECK VECTORS LOW CARBN ENR,,,6722,,,,,,,,,,,,67
177407,2019,FIRST TR LRG CAP GR ALPHADEX,,,6722,,,,,,,,,,,,67
177408,2019,FIRST TR S&P REIT INDEX FUND,,,6722,,,,,,,,,,,,67
177409,2019,FIRST TR CONSMR STAPLS ALPHA,,,6722,,,,,,,,,,,,67
177410,2019,FIRST TR MULTI CAP GR ALPHAD,,,6722,,,,,,,,,,,,67
177411,2019,FIRST TR TECH ALPHADEX FUND,,,6722,,,,,,,,,,,,67
177412,2019,FIRST TR FINANCIALS ALPHADEX,,,6722,,,,,,,,,,,,67
177413,2019,FIRST TR UTILITIES ALPHADEX,,,6722,,,,,,,,,,,,67
177414,2019,FIRST TR SMALL CAP GRWTH ALP,,,6722,,,,,,,,,,,,67
177415,2019,FIRST TR MULTI CAP VAL ALPHA,,,6722,,,,,,,,,,,,67
177416,2019,FIRST TR MATERIALS ALPHADEX,,,6722,,,,,,,,,,,,67
177417,2019,FIRST TR INDSTRLS/PROD DURAB,,,6722,,,,,,,,,,,,67
177418,2019,FIRST TR ENERGY ALPHADEX FND,,,6722,,,,,,,,,,,,67
177419,2019,FIRST TR HEALTH CARE ALPHADX,,,6722,,,,,,,,,,,,67
177420,2019,FIRST TR CONSMR DISRTNRY ALP,,,6722,,,,,,,,,,,,67
177421,2019,FIRST TR LRG CP VAL ALPHADEX,,,6722,,,,,,,,,,,,67
177422,2019,FIRST TR LRG CP CORE ALPHADX,,,6722,,,,,,,,,,,,67
177423,2019,FIRST TR MID CP CORE ALPHADX,,,6722,,,,,,,,,,,,67
177424,2019,FIRST TRUST SPECIALTY FIN,,,6726,,,,,,,,,,,,67
177426,2019,POET TECHNOLOGIES INC,-8.782,81.8377,3674,0.446,-5.953,-11.435,0.244,24.077,0.133,3.18,19.039,2.084,19.172,0,36
177430,2019,FIRST TRUST CHINDIA ETF,,,6722,,,,,,,,,,,,67
177431,2019,FIRST TRUST WATER ETF,,,6722,,,,,,,,,,,,67
177432,2019,FIRST TRUST NATURAL GAS,,,6722,,,,,,,,,,,,67
177441,2019,INVESCO S&P GBL WTR IDX ETF,,,6722,,,,,,,,,,,,67
177459,2019,ISHARES EQUAL WT BANC&LIFECO,,,6722,,,,,,,,,,,,67
177473,2019,S SPLIT CORP,0.025,4.7259,6020,0,1.195,1.195,0,14.518,0,0,14.448,,14.448,0.553,60
177480,2019,ISHARES S&P/TSX SMALLCAP ETF,,,6722,,,,,,,,,,,,67
177481,2019,ISHARES JANTZI SOC IDX ETF,,,6722,,,,,,,,,,,,67
177482,2019,ISHARES US SM CP (CAD-HDGD),,,6722,,,,,,,,,,,,67
177506,2019,PAINTED PONY ENERGY LTD,-160.109,122.357,1311,87.262,-232.858,-232.858,84.946,1803.447,789.293,8.203,860.824,,1650.117,232.342,13
177528,2019,TSS INC,0.48,28.6261,8741,0.594,0.126,0.126,0.37,17.567,2.984,0.645,2.869,,5.853,32.779,87
177533,2019,BLACKROCK ENHANCED INT DV TR,,,6726,,,,,,,,,,,,67
177537,2019,PIONEER DIVERSIFIED HGH INCM,,,6726,,,,,,,,,,,,67
177550,2019,FRONSAC REAL ESTATE INVT TR,7.815,77.4866,6798,0,4.081,4.081,,129.119,55.748,18.103,51.342,,107.09,10.947,67
177556,2019,SPDR BLMBRG BRCLYS INT TREAS,,,6722,,,,,,,,,,,,67
177557,2019,SPDR BLMBRG BRCLYS 1-3 MO TB,,,6722,,,,,,,,,,,,67
177558,2019,SPDR PORTFOLIO AGGRGT BD ETF,,,6722,,,,,,,,,,,,67
177559,2019,SPDR BLOOMBERG BARCLAYS TIPS,,,6722,,,,,,,,,,,,67
177560,2019,SPDR PRTF LNG TRM TREAS ETF,,,6722,,,,,,,,,,,,67
177565,2019,PEOPLE CORP,22.448,560.4548,8742,3.768,-2.609,-2.609,14.585,327.477,83.752,2.988,129.862,,213.614,162.494,87
177594,2019,ISHARES S&P GBL WATER ETF,,,6722,,,,,,,,,,,,67
177598,2019,WISDOMTREE GLOBAL EX-US R E,,,6726,,,,,,,,,,,,67
177601,2019,SILVER BULL RESOURCES INC,-4.361,16.4248,1000,0.069,-3.939,-3.939,0.032,9.206,0,0,8.565,,8.565,0,10
177602,2019,GLG LIFE TECH CORP,-7.298,5.7591,2090,0.145,-19.291,-25.017,2.889,36.652,0.499,101.767,-107.124,,-135.439,10.15,20
177637,2019,AMC ENTERTAINMENT HOLDINGS,235.8,751.874,7830,529.9,-149.1,-149.1,418.7,13675.8,9736.8,616.1,1214.2,,10951,5471,78
177640,2019,TIPTREE INC,49.841,281.3428,6331,8.519,18.361,20.122,13.269,2198.286,220.062,183.883,398.062,0,631.477,765.13,63
177640,2019,TIPTREE INC,,281.3428,6331,,,,13.569,2198.286,220.062,183.883,398.062,,663.783,,63
177644,2019,GABELLI EQUITY HLTHCR & WLLN,,,6726,,,,,,,,,,,,67
177646,2019,1ST CAPITAL BANK,13.32,84.2352,6020,0.642,7.087,7.087,0.627,645.347,2.758,0,68.015,,70.773,27.005,60
177646,2019,1ST CAPITAL BANK,,84.2352,6020,,,,0.627,645.347,2.758,0,68.015,,70.773,,60
177657,2019,HORIZONS BETAPRO S&P BULL PL,,,6722,,,,,,,,,,,,67
177658,2019,HORIZONS BETAPRO S&P BEAR PL,,,6722,,,,,,,,,,,,67
177662,2019,INVESCO S&P INT DVLP QLT ETF,,,6722,,,,,,,,,,,,67
177663,2019,INVESCO GLOBAL WATER ETF,,,6722,,,,,,,,,,,,67
177665,2019,INVESCO GLOBAL CLN ENG ETF,,,6722,,,,,,,,,,,,67
177683,2019,SENTRY SELECT PRIM METALS CO,,,6726,,,,,,,,,,,,67
177685,2019,ISHARES INTL SELECT DIV ETF,,,6722,,,,,,,,,,,,67
177701,2019,TRILOGY INTL PARTNERS INC,22.889,89.9927,4812,85.212,2.878,24.022,109.845,838.627,528.738,32.428,-63.28,,520.946,693.927,48
177707,2019,HORIZONS BETAPRO CAP ENER BE,,,6722,,,,,,,,,,,,67
177708,2019,HORIZONS BETAPRO CAP ENER BU,,,6722,,,,,,,,,,,,67
177725,2019,ISHARES CORE BALANCED,,,6722,,,,,,,,,,,,67
177726,2019,ISHARES CORE GROWTH ETF,,,6722,,,,,,,,,,,,67
177734,2019,COLOR STAR TECHNOLOGY CO LTD,-8.815,25.7583,3270,0.136,-14.389,-14.389,1.129,54.165,0,29.281,0.521,0.224,0.521,43.652,32
177744,2019,PROS HOLDINGS INC,-52.517,2554.3896,7370,6.707,-69.081,-69.081,13.87,513.307,133.095,7.173,164.996,67.246,298.091,250.334,73
177749,2019,INVESCO FTSE RAFI DV MKT ETF,,,6722,,,,,,,,,,,,67
177753,2019,INVESCO S&P GBL DIV OPP ETF,,,6722,,,,,,,,,,,,67
177764,2019,SYNTHETIC BIOLOGICS INC,-15.663,8.519,2834,0,-15.303,-15.38,0.24,17.235,0.473,0.249,14.365,11.083,11.96,0,28
177775,2019,BETAPRO CANADIAN GOLD MINERS,,,6722,,,,,,,,,,,,67
177776,2019,HORIZONS BETAPRO GLB GOLD BU,,,6722,,,,,,,,,,,,67
177779,2019,TERAGO INC,-0.926,147.6566,4899,6.696,-6.994,-6.994,15.315,110.677,46.214,11.014,48.105,,94.319,48.437,48
177780,2019,COMSCORE INC,-62.724,346.1211,7370,14.236,-338.996,-338.996,42.854,723.695,241.565,9.084,258.974,61.802,500.539,388.645,73
177782,2019,BLACKROCK CAPITAL INVT CORP,57.467,341.7707,6797,0,-6.887,-6.887,0,774.063,313.57,0,435.609,,749.179,78.119,67
177782,2019,BLACKROCK CAPITAL INVT CORP,,341.7707,6797,,,,0,774.063,313.57,0,435.609,,749.179,,67
177786,2019,CALAMOS GLOBAL DYNAMIC INCM,,,6726,,,,,,,,,,,,67
177787,2019,DELAWARE ENHNCD GLBL DIV&INC,,,6726,,,,,,,,,,,,67
177791,2019,NUVEEN TAX-ADVNTGD DIV GRWTH,,,6726,,,,,,,,,,,,67
177792,2019,INVESCO DYNAMIC CREDIT OPPTY,,,6726,,,,,,,,,,,,67
177798,2019,NEVADO RESOURCES CORP,-0.08,0.6841,1000,0,-0.046,-0.046,0,0.047,0,0,-0.01,,-0.01,0,10
177812,2019,COPPER MOUNTAIN MINING CORP,11.497,135.845,1000,55.186,-22.486,-25.941,27.428,693.841,188.123,157.077,210.612,,466.024,288.46,10
177856,2019,QUAINT OAK BANCORP INC,5.447,28.91,6035,0.368,2.477,2.477,0.249,302.54,33.536,12,25.907,,59.443,19.064,60
177856,2019,QUAINT OAK BANCORP INC,,28.91,6035,,,,0.249,302.54,33.536,12,25.907,,59.443,,60
177875,2019,GVIC COMMUNICATIONS CORP,-4.993,20.0536,2711,5.766,34.81,36.442,13.76,266.298,62.688,3.498,115.711,,194.602,184.79,27
177879,2019,BLACKLINE SAFETY CORP,-10.678,277.4488,3812,6.269,-9.924,-9.924,2.575,58.734,0,0.289,39.371,6.887,39.371,33.271,38
177881,2019,MASIMO CORP,221.216,8487.1898,3845,68.375,196.216,196.216,23.487,1396.128,15.834,4.653,1167.874,93.295,1183.708,937.837,38
177884,2019,CONCHO RESOURCES INC,21,17311.6257,1311,3240,-705,-705,2121,24732,3974,15,17782,,21756,4592,13
177887,2019,MARIMACA COPPER CORP,-13.947,104.5815,1000,13.117,-18.863,-18.863,0.495,75.306,0,23.962,40.89,,40.89,0,10
177889,2019,SIRONA BIOCHEM CORP,-4.47,99.6934,2836,0,-4.55,-4.55,0,4.257,1.044,0.504,2.19,1.58,3.234,0.136,28
177900,2019,PREDICTIVE TECHNOLOGY GROUP,-19.94,1259.3052,2836,2.709,-15.305,-15.424,9.15,143.578,1.912,0.504,112.776,5.823,114.448,43.494,28
177913,2019,WISDOMTREE EMRG MRKTS HI DIV,,,6722,,,,,,,,,,,,67
177925,2019,WABCO HOLDINGS INC,381.3,6946.6785,3714,144.8,245.8,259.4,123.6,4037.1,902.5,28.1,1340.2,193.2,2338.6,3421.4,37
177926,2019,TERRACE ENERGY CORP,-0.306,,1311,0,-7.684,-7.684,0,1.454,21.734,0,-20.849,,0.885,0,13
177942,2019,VISIBLE GOLD MINES INC,-3.578,1.898,1040,0.206,-3.577,-3.577,0,5.14,0,0,4.7,,4.7,0,10
177943,2019,DHI GROUP INC,19.262,162.2932,7361,14.188,12.551,12.551,9.743,278.321,26.099,3.643,161.195,17.216,187.294,149.37,73
177945,2019,BLUEKNIGHT ENERGY PRTNRS LP,36.148,46.1379,4610,12.746,18.412,18.412,25.533,301.94,264.551,2.711,-21.323,,243.228,371.07,46
177966,2019,ALLISON TRANSMISSION HLDGS,887,5711.424,3714,172,604,604,167,4450,2530,11,781,154,3311,2698,37
177975,2019,ZAGG INC,12.142,239.6911,3231,8.702,13.92,13.92,23.903,469.231,117.739,2.099,191.479,,309.218,521.922,32
177981,2019,SINTX TECHNOLOGIES INC,-6.594,3.6267,3842,0.147,-4.797,-4.797,0.107,9.147,1.879,0.366,5.202,3.394,7.081,0.689,38
177983,2019,GENPACT LTD,406.694,8017.2761,7374,74.927,304.881,304.881,128.33,4454.184,1662.621,170.913,1689.171,,3351.792,3520.543,73
178013,2019,VANGUARD FTSE DEVEL MKTS ETF,,,6722,,,,,,,,,,,,67
178015,2019,LULULEMON ATHLETICA INC,889.11,31204.2471,2300,283.048,645.596,645.596,161.933,3281.354,611.464,128.497,1952.218,,2563.682,3979.296,23
178019,2019,GUGGENHEIM STRATEGIC OPP FD,,,6726,,,,,,,,,,,,67
178021,2019,EATON VANCE RISK-MNGD DIV EQ,,,6726,,,,,,,,,,,,67
178029,2019,ZTR ACQUISITION CORP,-0.325,0.4377,1311,0,-0.203,-0.203,0,0.139,0,0.17,-0.587,,-0.587,0,13
178037,2019,RIO SILVER INC,-0.767,1.6314,1000,0,-0.769,-0.769,0,0.041,0,0.01,-0.581,,-0.581,0,10
178071,2019,ISHARES INTL DEV PROPRTY ETF,,,6722,,,,,,,,,,,,67
178073,2019,B. RILEY FINANCIAL INC,168.92,679.155,7389,3.461,81.611,81.948,19.048,2318.178,866.934,41.82,360.66,,1261.801,652.112,73
178074,2019,CMG HOLDINGS GROUP INC,,,7310,,,,,,,,,,,,73
178081,2019,MERCADOLIBRE INC,-153.161,28431.1374,7370,136.798,-171.999,-171.999,59.386,4781.691,808.026,209.397,2081.963,223.807,2889.989,2296.314,73
178083,2019,VMWARE INC -CL A,1930,61845.5504,7373,279,6412,6356,534,26294,3802,2860,7009,2522,10811,10811,73
178084,2019,COSAN LTD,1007.978,5066.118,5172,687.361,327.478,717.069,575.145,16349.228,7360.476,1010.217,1343.871,0.003,11400.767,5127.686,51
178091,2019,TDB SPLIT CORP,1.307,21.3042,6199,0,1.714,1.714,0,54.087,0,33.869,19.778,,19.778,1.983,61
178094,2019,XTIERRA INC,-0.164,4.4658,1000,0,-0.168,-0.168,0.008,0.061,0,2.796,-2.803,,-2.803,0,10
178097,2019,CUMBERLAND PHARMACEUTICALS,-4.427,78.6096,2834,0.246,-3.538,-3.547,4.404,104.549,20.576,0.92,51.123,6.479,71.661,47.534,28
178118,2019,SUNSHINE BIOPHARMA INC,-0.642,0.3532,2836,0.001,-1.66,-1.078,0.014,0.098,0,0.715,-0.735,0.015,-0.735,0.021,28
178148,2019,SANDSTORM GOLD LTD,16.459,1320.3486,1040,61.288,16.397,16.397,37.845,623.175,45,0,570.896,,615.896,89.434,10
178153,2019,NEONODE INC,-5.73,17.7917,3663,0.089,-5.298,-5.802,0.855,7.436,0.566,0.9,6.393,5.239,4.413,6.646,36
178157,2019,MIMEDX GROUP INC,6.298,840.008,2836,1.752,-25.58,-25.58,7.585,167.166,64.825,4.918,34.398,11.14,99.223,299.255,28
178165,2019,VANECK VECTORS URANIUM & NUC,,,6726,,,,,,,,,,,,67
178175,2019,FSB BANCORP INC,1.591,33.2653,6036,0.133,-0.513,-0.513,0.425,323.31,40.917,13.14,31.544,,72.461,14.984,60
178175,2019,FSB BANCORP INC,,33.2653,6036,,,,0.425,323.31,40.917,13.14,31.544,,72.461,,60
178194,2019,MBN CORP,0.198,30.0941,6199,0,-0.406,-0.406,0,36.618,0,0,36.073,,36.073,0.872,61
178236,2019,CEQUENCE ENERGY LTD,-9.697,13.7887,1311,10.442,-13.002,-13.002,20.837,267.662,49.517,0.252,155.018,,204.535,48.741,13
178248,2019,CUSHING MLP & INFASTCR TR FD,,,6726,,,,,,,,,,,,67
178268,2019,FIRST TR STOXX EURO SEL DIV,,,6722,,,,,,,,,,,,67
178270,2019,FIRST TR FTSE EPRA/NAREIT DV,,,6722,,,,,,,,,,,,67
178289,2019,VANECK VECTORS AGRIBUSINESS,,,6722,,,,,,,,,,,,67
178290,2019,INVENTUS MINING CORP,-0.838,14.8906,1040,0,-0.856,-0.856,0.021,0.118,0.052,0.019,-0.062,,-0.01,0,10
178291,2019,LIXTE BIOTECHNOLOGY HOLDINGS,-2.49,45.5242,2836,0,-2.44,-2.44,0,2.672,0,0,2.434,0.821,2.434,0,28
178298,2019,GENTOR RESOURCES INC,-0.535,1.3228,9995,0,-0.296,-0.296,0,0.183,0,0,-0.53,0,-0.53,0,99
178309,2019,ISHARES NATL MUNI BOND ETF,,,6722,,,,,,,,,,,,67
178310,2019,TERADATA CORP,61,2968.793,7370,54,-20,-20,150,2057,567,100,262,327,829,1899,73
178327,2019,CHINA XD PLASTICS CO LTD,69.42,119.8387,2821,154.115,3.055,3.055,59.417,2635.882,336.885,681.564,836.374,50.33,1173.259,1448.205,28
178335,2019,SPDR NUVN BLMBRG BRCLYS MUNI,,,6722,,,,,,,,,,,,67
178348,2019,ILOOKABOUT CORP,-2.308,22.8169,7373,0.038,-1.883,-1.883,1.313,29.733,9.513,0.518,13.566,,23.079,14.934,73
